#Organism Name,Organism Groups,Strain,BioSample,BioProject,Assembly,Level,Size(Mb),GC%,Replicons,WGS,Scaffolds,CDS,Release Date,GenBank FTP,RefSeq FTP
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","MBL_AB63","SAMN17137020","PRJNA687181","GCA_016428605.1","Scaffold",2.22623,31.3,,"JAELVP01",78,2067,"2020-12-28T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/428/605/GCA_016428605.1_ASM1642860v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/428/605/GCF_016428605.1_ASM1642860v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","IIF4SC-B9","SAMN04902360","PRJNA319366","GCA_001743355.1","Scaffold",2.41577,31.5,,"MIZV01",500,2331,"2016-09-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/743/355/GCA_001743355.1_ASM174335v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/743/355/GCF_001743355.1_ASM174335v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","acrmq","SAMN11962520","PRJNA546603","GCA_022690345.1","Contig",2.19172,31.4,,"JALCVP01",58,2097,"2022-03-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/690/345/GCA_022690345.1_ASM2269034v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/690/345/GCF_022690345.1_ASM2269034v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","SH08_17","SAMN08095615","PRJNA419709","GCA_002799365.1","Contig",2.35435,31.5,,"PHKL01",86,2226,"2017-11-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/799/365/GCA_002799365.1_ASM279936v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/799/365/GCF_002799365.1_ASM279936v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","DE0488","SAMN11792648","PRJNA543692","GCA_007672165.1","Scaffold",2.33046,31.5,,"VDUL01",276,2279,"2019-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/672/165/GCA_007672165.1_ASM767216v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/672/165/GCF_007672165.1_ASM767216v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","858_SHAE","SAMN03198066","PRJNA267549","GCA_001074645.1","Contig",2.16179,31.4,,"JUQI01",124,2069,"2015-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/074/645/GCA_001074645.1_ASM107464v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/074/645/GCF_001074645.1_ASM107464v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","SH04_17","SAMN08095613","PRJNA419707","GCA_002799525.1","Contig",2.347,31.4,,"PHKJ01",78,2231,"2017-11-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/799/525/GCA_002799525.1_ASM279952v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/799/525/GCF_002799525.1_ASM279952v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","R6011","SAMN15665237","PRJNA649052","GCA_015274535.1","Contig",2.24482,31.3,,"JACGPA01",55,2087,"2020-11-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/274/535/GCA_015274535.1_ASM1527453v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/274/535/GCF_015274535.1_ASM1527453v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","R6010","SAMN15665236","PRJNA649052","GCA_015274585.1","Contig",2.24503,31.3,,"JACGOZ01",57,2094,"2020-11-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/274/585/GCA_015274585.1_ASM1527458v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/274/585/GCF_015274585.1_ASM1527458v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","R6017","SAMN15665232","PRJNA649052","GCA_015274655.1","Contig",2.24553,31.3,,"JACGOV01",58,2086,"2020-11-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/274/655/GCA_015274655.1_ASM1527465v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/274/655/GCF_015274655.1_ASM1527465v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","acrmo","SAMN11962518","PRJNA546603","GCA_022690245.1","Contig",2.14826,31.4,,"JALCVU01",69,2037,"2022-03-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/690/245/GCA_022690245.1_ASM2269024v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/690/245/GCF_022690245.1_ASM2269024v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","LRKNS031","SAMN04941285","PRJNA314440","GCA_001658765.1","Contig",2.42279,31.4,,"LXRS01",98,2388,"2016-06-07T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/658/765/GCA_001658765.1_ASM165876v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/658/765/GCF_001658765.1_ASM165876v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","SNUC 5746","SAMN06173082","PRJNA342349","GCA_003042305.1","Contig",2.27021,31.6,,"PZHW01",147,2182,"2018-04-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/042/305/GCA_003042305.1_ASM304230v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/042/305/GCF_003042305.1_ASM304230v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","DE0256","SAMN11792416","PRJNA543692","GCA_007681485.1","Scaffold",2.43211,31.5,,"VELA01",781,2425,"2019-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/681/485/GCA_007681485.1_ASM768148v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/681/485/GCF_007681485.1_ASM768148v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","S00278","SAMN14908253","PRJNA632055","GCA_014204615.1","Scaffold",2.26056,31.3,,"JACHLT01",65,2095,"2020-08-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/204/615/GCA_014204615.1_ASM1420461v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/204/615/GCF_014204615.1_ASM1420461v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","SNUC 3404","SAMN06173078","PRJNA342349","GCA_003042345.1","Contig",2.25615,31.5,,"PZHY01",124,2157,"2018-04-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/042/345/GCA_003042345.1_ASM304234v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/042/345/GCF_003042345.1_ASM304234v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","acrls","SAMN11962496","PRJNA546603","GCA_022690085.1","Contig",2.18051,31.3,,"JALCWD01",87,2058,"2022-03-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/690/085/GCA_022690085.1_ASM2269008v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/690/085/GCF_022690085.1_ASM2269008v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","SNUC 5852","SAMN06173084","PRJNA342349","GCA_003043055.1","Contig",2.32058,31.6,,"PZHV01",96,2226,"2018-04-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/043/055/GCA_003043055.1_ASM304305v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/043/055/GCF_003043055.1_ASM304305v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","SNUC 5748","SAMN06173083","PRJNA342349","GCA_003580605.1","Contig",2.25908,31.6,,"QXVQ01",130,2142,"2018-09-20T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/580/605/GCA_003580605.1_ASM358060v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/580/605/GCF_003580605.1_ASM358060v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","acrlw","SAMN11962500","PRJNA546603","GCA_022689885.1","Contig",2.2586,31.3,,"JALCWN01",84,2159,"2022-03-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/689/885/GCA_022689885.1_ASM2268988v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/689/885/GCF_022689885.1_ASM2268988v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","MGYG-HGUT-02399","SAMEA5851903","PRJEB33885","GCA_902386755.1","Scaffold",2.18133,31.3,,"CABMJU01",72,2065,"2019-08-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/902/386/755/GCA_902386755.1_UHGG_MGYG-HGUT-02399","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/902/386/755/GCF_902386755.1_UHGG_MGYG-HGUT-02399"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","SNUC 2444","SAMN06173075","PRJNA342349","GCA_003042465.1","Contig",2.26545,31.8,,"PZIB01",176,2190,"2018-04-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/042/465/GCA_003042465.1_ASM304246v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/042/465/GCF_003042465.1_ASM304246v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","RE2.7","SAMN04590064","PRJNA316783","GCA_001876445.1","Contig",2.20872,31.4,,"LWJO01",102,2101,"2016-11-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/876/445/GCA_001876445.1_ASM187644v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/876/445/GCF_001876445.1_ASM187644v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","acrma","SAMN11962504","PRJNA546603","GCA_022689925.1","Contig",2.25576,31.3,,"JALCWO01",81,2152,"2022-03-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/689/925/GCA_022689925.1_ASM2268992v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/689/925/GCF_022689925.1_ASM2268992v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","RE2.8","SAMN04590065","PRJNA316783","GCA_001876405.1","Contig",2.20516,31.4,,"LWJP01",145,2093,"2016-11-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/876/405/GCA_001876405.1_ASM187640v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/876/405/GCF_001876405.1_ASM187640v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","RE2.10","SAMN04590067","PRJNA316783","GCA_001876465.1","Contig",2.20902,31.4,,"LWJR01",161,2117,"2016-11-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/876/465/GCA_001876465.1_ASM187646v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/876/465/GCF_001876465.1_ASM187646v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","SNUC 2620","SAMN06173076","PRJNA342349","GCA_003042385.1","Contig",2.29722,31.4,,"PZIA01",146,2166,"2018-04-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/042/385/GCA_003042385.1_ASM304238v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/042/385/GCF_003042385.1_ASM304238v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","SNUC 2694","SAMN06173077","PRJNA342349","GCA_003042375.1","Contig",2.18471,31.6,,"PZHZ01",199,2086,"2018-04-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/042/375/GCA_003042375.1_ASM304237v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/042/375/GCF_003042375.1_ASM304237v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","RE2.9","SAMN04590066","PRJNA316783","GCA_010093095.1","Contig",2.20694,31.4,,"LWJQ01",162,2111,"2020-02-03T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/010/093/095/GCA_010093095.1_ASM1009309v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/010/093/095/GCF_010093095.1_ASM1009309v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","H69","SAMN04589099","PRJNA316465","GCA_001650655.1","Contig",2.33937,31.4,,"LVVO01",148,2294,"2016-05-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/650/655/GCA_001650655.1_ASM165065v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/650/655/GCF_001650655.1_ASM165065v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","SNUC 3870","SAMN06173080","PRJNA342349","GCA_003579515.1","Contig",2.29261,31.5,,"QXVR01",206,2163,"2018-09-20T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/579/515/GCA_003579515.1_ASM357951v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/579/515/GCF_003579515.1_ASM357951v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","SNUC 3405","SAMN06173079","PRJNA342349","GCA_003579665.1","Contig",2.29352,31.7,,"QXVS01",321,2202,"2018-09-20T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/579/665/GCA_003579665.1_ASM357966v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/579/665/GCF_003579665.1_ASM357966v1"
"Staphylococcus hominis subsp. hominis","Bacteria;Terrabacteria group;Firmicutes","384","SAMN26134968","PRJNA808897","GCA_022695885.1","Contig",2.31591,31.6,,"JAKUUV01",5,2138,"2022-03-25T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/695/885/GCA_022695885.1_ASM2269588v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/695/885/GCF_022695885.1_ASM2269588v1"
"Staphylococcus hominis subsp. novobiosepticus","Bacteria;Terrabacteria group;Firmicutes","MBF12-19J","SAMN18633150","PRJNA720100","GCA_018456105.1","Contig",2.2955,31.5,,"JAGMUC01",2,2037,"2021-05-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/018/456/105/GCA_018456105.1_ASM1845610v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/018/456/105/GCF_018456105.1_ASM1845610v1"
"Staphylococcus hominis subsp. hominis","Bacteria;Terrabacteria group;Firmicutes","371","SAMN26134969","PRJNA808897","GCA_022695935.1","Contig",2.29546,31.5,,"JAKUUU01",4,2129,"2022-03-25T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/695/935/GCA_022695935.1_ASM2269593v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/695/935/GCF_022695935.1_ASM2269593v1"
"Staphylococcus hominis subsp. hominis","Bacteria;Terrabacteria group;Firmicutes","K1","SAMN06445345","PRJNA376656","GCA_002156675.1","Contig",2.25323,31.3974,"plasmid pKH1:NZ_CM007920.1/CM007920.1","MWPJ01",41,2058,"2017-05-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/156/675/GCA_002156675.1_ASM215667v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/156/675/GCF_002156675.1_ASM215667v1"
"Staphylococcus hominis SK119","Bacteria;Terrabacteria group;Firmicutes","SK119","SAMN00001902","PRJNA34087","GCA_000174735.1","Contig",2.22624,31.3,,"ACLP01",37,2122,"2009-04-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/174/735/GCA_000174735.1_ASM17473v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/174/735/GCF_000174735.1_ASM17473v1"
"Staphylococcus hominis subsp. hominis ZBW5","Bacteria;Terrabacteria group;Firmicutes","ZBW5","SAMN02471141","PRJNA163345","GCA_000269685.1","Contig",2.3357,31.4,,"AKGC01",47,2278,"2012-06-17T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/269/685/GCA_000269685.1_Stahom1.0","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/269/685/GCF_000269685.1_Stahom1.0"
"Staphylococcus hominis VCU122","Bacteria;Terrabacteria group;Firmicutes","VCU122","SAMN00116834","PRJNA53761","GCA_000247085.2","Contig",2.23217,31.6,,"AHLD01",70,2124,"2012-02-07T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/247/085/GCA_000247085.2_ASM24708v2","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/247/085/GCF_000247085.1_ASM24708v2"
"Staphylococcus hominis subsp. hominis C80","Bacteria;Terrabacteria group;Firmicutes","C80","SAMN02463757","PRJNA38759","GCA_000183685.1","Scaffold",2.2684,31.4,,"ACRM01",15,2169,"2010-11-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/183/685/GCA_000183685.1_ASM18368v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/183/685/GCF_000183685.1_ASM18368v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","FDAARGOS_661","SAMN11056376","PRJNA231221","GCA_013343025.1"," Chromosome",2.51411,31.4578,"chromosome:CP054550.1; plasmid unnamed1:CP054549.1; plasmid unnamed2:CP054551.1; plasmid unnamed3:CP054552.1; plasmid unnamed4:CP054553.1; plasmid unnamed5:CP054554.1",,6,1295,"2020-06-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/013/343/025/GCA_013343025.1_ASM1334302v1",
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","C5","SAMN10735319","PRJNA514867","GCA_004329095.1","Contig",2.8369,31.3,,"SCHI01",887,3231,"2019-03-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/004/329/095/GCA_004329095.1_ASM432909v1",
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","DE0605","SAMN11792765","PRJNA543692","GCA_007671745.1","Scaffold",2.35474,31.7,,"VDTS01",656,0,"2019-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/671/745/GCA_007671745.1_ASM767174v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/671/745/GCF_007671745.1_ASM767174v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","BBMGS-S01-100","SAMN17614111","PRJNA692334","GCA_017850165.1","Contig",2.2895,31.3,,"JAFIIZ01",55,0,"2021-04-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/850/165/GCA_017850165.1_ASM1785016v1",
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","KR","SAMN06718498","PRJNA375758","GCA_002276845.1","Contig",2.43209,34.5,,"NCXB01",837,2631,"2017-08-29T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/002/276/845/GCA_002276845.1_ASM227684v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/276/845/GCF_002276845.1_ASM227684v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","BBMGS-S01-101","SAMN17614112","PRJNA692334","GCA_017850155.1","Contig",2.22635,31.2,,"JAFIJA01",67,0,"2021-04-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/850/155/GCA_017850155.1_ASM1785015v1",
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","BBMGS-S03-103","SAMN17614136","PRJNA692334","GCA_017849655.1","Contig",2.29121,31.4,,"JAFIJY01",194,0,"2021-04-08T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/017/849/655/GCA_017849655.1_ASM1784965v1",
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","125.10","SAMN10232703","PRJNA415995","GCA_003687075.1","Contig",1.98549,31.4,,"RDEH01",887,2420,"2018-10-24T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/687/075/GCA_003687075.1_ASM368707v1",
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","S2_012_000_R3_88","SAMN07426588","PRJNA376580","GCA_005768675.1","Contig",2.33495,42.8,,"VAFJ01",1004,2602,"2019-05-14T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/768/675/GCA_005768675.1_ASM576867v1",
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","IIF3SC-B11-FOX","SAMN15815337","PRJNA657113","GCA_014264985.1","Scaffold",2.24327,31.4,,"JACMXZ01",26,2094,"2020-08-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/264/985/GCA_014264985.1_ASM1426498v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/264/985/GCF_014264985.1_ASM1426498v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","IIF3SC-B11-P","SAMN15815334","PRJNA657113","GCA_014264995.1","Contig",2.24359,31.4,,"JACMXW01",26,2094,"2020-08-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/264/995/GCA_014264995.1_ASM1426499v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/264/995/GCF_014264995.1_ASM1426499v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","IIF3SW-P2-P","SAMN15815335","PRJNA657113","GCA_014265025.1","Scaffold",2.24476,31.4,,"JACMXX01",29,2096,"2020-08-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/265/025/GCA_014265025.1_ASM1426502v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/265/025/GCF_014265025.1_ASM1426502v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","IIF3SW-P2","SAMN15815248","PRJNA657113","GCA_014266895.1","Scaffold",2.24572,31.4,,"JACMUP01",23,2098,"2020-08-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/266/895/GCA_014266895.1_ASM1426689v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/266/895/GCF_014266895.1_ASM1426689v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","IIF3SW-P1","SAMN15815247","PRJNA657113","GCA_014266935.1","Scaffold",2.24582,31.4,,"JACMUO01",28,2099,"2020-08-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/266/935/GCA_014266935.1_ASM1426693v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/266/935/GCF_014266935.1_ASM1426693v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","IIF3SW-P2-NN","SAMN15815333","PRJNA657113","GCA_014265005.1","Scaffold",2.2453,31.4,,"JACMXV01",27,2099,"2020-08-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/265/005/GCA_014265005.1_ASM1426500v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/265/005/GCF_014265005.1_ASM1426500v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","IIF3SC-B11-OX","SAMN15815336","PRJNA657113","GCA_014265015.1","Scaffold",2.24383,31.4,,"JACMXY01",29,2099,"2020-08-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/265/015/GCA_014265015.1_ASM1426501v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/265/015/GCF_014265015.1_ASM1426501v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","IIF3SW-P2-FOX","SAMN15815331","PRJNA657113","GCA_014265095.1","Scaffold",2.24401,31.4,,"JACMXT01",27,2094,"2020-08-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/265/095/GCA_014265095.1_ASM1426509v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/265/095/GCF_014265095.1_ASM1426509v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","IIF3SW-P1-RA","SAMN15815330","PRJNA657113","GCA_014265125.1","Scaffold",2.24367,31.4,,"JACMXS01",28,2094,"2020-08-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/265/125/GCA_014265125.1_ASM1426512v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/265/125/GCF_014265125.1_ASM1426512v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","IIF3SW-P1-FOX","SAMN15815328","PRJNA657113","GCA_014265215.1","Contig",2.24437,31.4,,"JACMXQ01",30,2094,"2020-08-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/265/215/GCA_014265215.1_ASM1426521v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/265/215/GCF_014265215.1_ASM1426521v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","acrly","SAMN11962502","PRJNA546603","GCA_022689665.1","Contig",2.26012,31.3,,"JALCWW01",28,2199,"2022-03-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/689/665/GCA_022689665.1_ASM2268966v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/689/665/GCF_022689665.1_ASM2268966v1"
"Staphylococcus hominis","Bacteria;Terrabacteria group;Firmicutes","acrlx","SAMN11962501","PRJNA546603","GCA_022689725.1","Contig",2.25869,31.3,,"JALCWU01",31,2198,"2022-03-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/689/725/GCA_022689725.1_ASM2268972v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/689/725/GCF_022689725.1_ASM2268972v1"
