#Organism Name,Organism Groups,Strain,BioSample,BioProject,Assembly,Level,Size(Mb),GC%,Replicons,WGS,Scaffolds,CDS,Release Date,GenBank FTP,RefSeq FTP
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","SH_17","SAMEA5568767","PRJEB32204","GCA_903969875.1","Contig",2.60279,32.8,,"CAJCGM01",191,2512,"2020-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/969/875/GCA_903969875.1_57-33","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/903/969/875/GCF_903969875.1_57-33"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","8074328","SAMEA1035039","PRJEB2705","GCA_001238905.1","Contig",2.58388,32.7,,"CUFG01",74,2462,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/238/905/GCA_001238905.1_7068_7_13","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/238/905/GCF_001238905.1_7068_7_13"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","CN1138","SAMEA1035155","PRJEB2705","GCA_001230845.1","Contig",2.41435,32.7,,"CUEV01",61,2260,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/230/845/GCA_001230845.1_7067_4_86","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/230/845/GCF_001230845.1_7067_4_86"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","SH_34","SAMEA5568781","PRJEB32204","GCA_903970025.1","Contig",2.47714,32.7,,"CAJCHH01",167,2359,"2020-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/970/025/GCA_903970025.1_58-04","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/903/970/025/GCF_903970025.1_58-04"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","134634","SAMEA1035088","PRJEB2705","GCA_001237185.1","Scaffold",2.39364,32.6,,"CUGS01",44,2247,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/237/185/GCA_001237185.1_7068_7_50","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/237/185/GCF_001237185.1_7068_7_50"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","CN1197","SAMEA1035057","PRJEB2705","GCA_001233565.1","Contig",2.33139,32.7,,"CUEZ01",42,2181,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/233/565/GCA_001233565.1_7067_4_89","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/233/565/GCF_001233565.1_7067_4_89"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","51-21","SAMEA1035103","PRJEB2705","GCA_001226765.1","Contig",2.58333,32.5,,"CUDG01",62,2449,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/226/765/GCA_001226765.1_7067_4_48","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/226/765/GCF_001226765.1_7067_4_48"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","SH_44","SAMEA5568789","PRJEB32204","GCA_903970085.1","Contig",2.48292,32.8,,"CAJCGY01",145,2335,"2020-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/970/085/GCA_903970085.1_58-56","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/903/970/085/GCF_903970085.1_58-56"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","A","SAMN19655104","PRJNA736619","GCA_019426385.1","Contig",2.57296,32.7,,"JAHLXT01",42,2412,"2021-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/426/385/GCA_019426385.1_ASM1942638v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/426/385/GCF_019426385.1_ASM1942638v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","B","SAMN19655105","PRJNA736619","GCA_019426365.1","Contig",2.66879,32.8,,"JAHLXS01",48,2460,"2021-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/426/365/GCA_019426365.1_ASM1942636v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/426/365/GCF_019426365.1_ASM1942636v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","MDMC083","SAMN10581785","PRJNA475125","GCA_003970835.1","Contig",2.37919,32.8,,"RXGD01",68,2229,"2018-12-17T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/970/835/GCA_003970835.1_ASM397083v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/970/835/GCF_003970835.1_ASM397083v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","37P7NS1","SAMN26185700","PRJNA783189","GCA_022486415.1","Scaffold",2.4246,32.8,,"JAKVGO01",53,2296,"2022-03-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/486/415/GCA_022486415.1_ASM2248641v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/486/415/GCF_022486415.1_ASM2248641v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","C84FS2","SAMN26185733","PRJNA783189","GCA_022485685.1","Scaffold",2.42124,32.7,,"JAKVFH01",46,2309,"2022-03-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/485/685/GCA_022485685.1_ASM2248568v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/485/685/GCF_022485685.1_ASM2248568v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","C48FS1","SAMN26185721","PRJNA783189","GCA_022486065.1","Scaffold",2.46487,33.1,,"JAKVFT01",77,2353,"2022-03-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/486/065/GCA_022486065.1_ASM2248606v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/486/065/GCF_022486065.1_ASM2248606v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","DE0482","SAMN11792642","PRJNA543692","GCA_007667285.1","Scaffold",2.55458,32.7,,"VDQU01",127,2444,"2019-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/667/285/GCA_007667285.1_ASM766728v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/667/285/GCF_007667285.1_ASM766728v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","96671","SAMEA1035037","PRJEB2705","GCA_001047775.1","Contig",2.47396,32.7,,"CVRV01",69,2350,"2015-06-04T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/047/775/GCA_001047775.1_7068_7_27","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/047/775/GCF_001047775.1_7068_7_27"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","37P7SUA1","SAMN26185694","PRJNA783189","GCA_022487815.1","Scaffold",2.4173,32.7,,"JAKVGU01",57,2261,"2022-03-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/487/815/GCA_022487815.1_ASM2248781v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/487/815/GCF_022487815.1_ASM2248781v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","NBRC 109768","SAMD00172688","PRJDB6341","GCA_007992795.1","Contig",2.39988,32.7,,"BKAY01",60,2273,"2019-07-31T21:16:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/992/795/GCA_007992795.1_ASM799279v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/992/795/GCF_007992795.1_ASM799279v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","D","SAMN19655107","PRJNA736619","GCA_019426405.1","Contig",2.59191,32.7,,"JAHLXQ01",51,2428,"2021-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/019/426/405/GCA_019426405.1_ASM1942640v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/426/405/GCF_019426405.1_ASM1942640v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","SH_23","SAMEA5568772","PRJEB32204","GCA_903969895.1","Contig",2.51505,32.8,,"CAJCGL01",111,2361,"2020-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/969/895/GCA_903969895.1_57-47","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/903/969/895/GCF_903969895.1_57-47"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","C89FS3","SAMN26185734","PRJNA783189","GCA_022485465.1","Scaffold",2.49894,32.7,,"JAKVFG01",66,2357,"2022-03-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/485/465/GCA_022485465.1_ASM2248546v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/485/465/GCF_022485465.1_ASM2248546v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","RIT283","SAMN02676621","PRJNA239283","GCA_000627275.1","Contig",2.52792,32.7,,"JFOJ01",81,2393,"2014-04-11T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/000/627/275/GCA_000627275.1_Willow_Endophyte_RIT283","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/627/275/GCF_000627275.1_Willow_Endophyte_RIT283"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","51-72","SAMEA1035084","PRJEB2705","GCA_001233165.1","Scaffold",2.45338,32.7,,"CUEF01",65,2308,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/233/165/GCA_001233165.1_7067_4_73","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/233/165/GCF_001233165.1_7067_4_73"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","109919","SAMEA1035121","PRJEB2705","GCA_001230645.1","Contig",2.52216,32.7,,"CUFT01",67,2372,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/230/645/GCA_001230645.1_7068_7_28","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/230/645/GCF_001230645.1_7068_7_28"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","DE0439","SAMN11792599","PRJNA543692","GCA_007668035.1","Scaffold",2.4843,32.7,,"VDSF01",132,2344,"2019-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/668/035/GCA_007668035.1_ASM766803v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/668/035/GCF_007668035.1_ASM766803v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","DE0215","SAMN11792375","PRJNA543692","GCA_007677715.1","Scaffold",2.47728,32.7,,"VEDG01",97,2340,"2019-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/677/715/GCA_007677715.1_ASM767771v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/677/715/GCF_007677715.1_ASM767771v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","DE0053","SAMN11792213","PRJNA543692","GCA_007680045.1","Scaffold",2.53378,32.7,,"VEHQ01",131,2401,"2019-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/680/045/GCA_007680045.1_ASM768004v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/680/045/GCF_007680045.1_ASM768004v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","F01","SAMEA1035094","PRJEB2705","GCA_001234585.1","Scaffold",2.51164,32.6,,"CUWC01",55,2361,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/234/585/GCA_001234585.1_7068_7_17","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/234/585/GCF_001234585.1_7068_7_17"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","KM374","SAMN21849946","PRJNA636233","GCA_021191095.1","Contig",2.46489,32.8,,"JAIWMY01",121,2355,"2021-12-15T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/021/191/095/GCA_021191095.1_ASM2119109v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/191/095/GCF_021191095.1_ASM2119109v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","IIF2*SW-P5","SAMN15815259","PRJNA657113","GCA_014266125.1","Scaffold",2.49913,32.7,,"JACMVA01",68,2316,"2020-08-22T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/014/266/125/GCA_014266125.1_ASM1426612v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/014/266/125/GCF_014266125.1_ASM1426612v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","SNUC 123","SAMN06173048","PRJNA342349","GCA_003043815.1","Contig",2.47176,32.9,,"PZIX01",84,2347,"2018-04-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/043/815/GCA_003043815.1_ASM304381v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/043/815/GCF_003043815.1_ASM304381v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","SH_18","SAMEA5568768","PRJEB32204","GCA_903969805.1","Contig",2.47128,32.8,,"CAJCGH01",100,2312,"2020-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/969/805/GCA_903969805.1_57-34","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/903/969/805/GCF_903969805.1_57-34"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","SH_21","SAMEA5568771","PRJEB32204","GCA_903969835.1","Contig",2.61047,32.8,,"CAJCGK01",133,2478,"2020-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/969/835/GCA_903969835.1_57-41","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/903/969/835/GCF_903969835.1_57-41"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","SH_46","SAMEA5568791","PRJEB32204","GCA_903969985.1","Contig",2.62625,32.6,,"CAJCHE01",213,2486,"2020-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/969/985/GCA_903969985.1_58-61","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/903/969/985/GCF_903969985.1_58-61"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","C57FS1","SAMN26185718","PRJNA783189","GCA_022486225.1","Scaffold",2.45966,32.8,,"JAKVFW01",61,2317,"2022-03-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/486/225/GCA_022486225.1_ASM2248622v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/486/225/GCF_022486225.1_ASM2248622v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","C79NS2","SAMN26185726","PRJNA783189","GCA_022485305.1","Scaffold",2.47603,32.8,,"JAKVFO01",73,2359,"2022-03-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/485/305/GCA_022485305.1_ASM2248530v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/485/305/GCF_022485305.1_ASM2248530v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","113952","SAMEA1035080","PRJEB2705","GCA_001235705.1","Scaffold",2.51417,32.7,,"CUGI01",63,2368,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/235/705/GCA_001235705.1_7068_7_40","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/235/705/GCF_001235705.1_7068_7_40"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","137133","SAMEA1035105","PRJEB2705","GCA_001230145.1","Contig",2.45228,32.7,,"CUHG01",68,2312,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/230/145/GCA_001230145.1_7068_7_64","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/230/145/GCF_001230145.1_7068_7_64"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","7 (A)","SAMN11458152","PRJNA533474","GCA_005048975.1","Contig",2.52866,32.8,,"SUKZ01",85,2408,"2019-05-01T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/005/048/975/GCA_005048975.1_ASM504897v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/048/975/GCF_005048975.1_ASM504897v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","BC05211","SAMN06112366","PRJNA356358","GCA_001969865.1","Scaffold",2.48452,32.6,,"MRUZ01",65,2304,"2017-01-23T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/969/865/GCA_001969865.1_ASM196986v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/969/865/GCF_001969865.1_ASM196986v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","SH_40","SAMEA5568786","PRJEB32204","GCA_903970065.1","Contig",2.59703,33,,"CAJCHA01",227,2466,"2020-07-10T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/903/970/065/GCA_903970065.1_58-28","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/903/970/065/GCF_903970065.1_58-28"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","127639","SAMEA1035127","PRJEB2705","GCA_001227045.1","Scaffold",2.51392,32.6,,"CUHE01",62,2349,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/227/045/GCA_001227045.1_7068_7_63","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/227/045/GCF_001227045.1_7068_7_63"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","124655","SAMEA1035101","PRJEB2705","GCA_001231885.1","Contig",2.40036,32.7,,"CUGE01",62,2269,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/231/885/GCA_001231885.1_7068_7_37","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/231/885/GCF_001231885.1_7068_7_37"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","DE0217","SAMN11792377","PRJNA543692","GCA_007677695.1","Scaffold",2.44453,32.7,,"VEDE01",97,2283,"2019-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/677/695/GCA_007677695.1_ASM767769v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/677/695/GCF_007677695.1_ASM767769v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","DE0277","SAMN11792437","PRJNA543692","GCA_007676945.1","Scaffold",2.47266,32.7,,"VEBT01",113,2352,"2019-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/676/945/GCA_007676945.1_ASM767694v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/676/945/GCF_007676945.1_ASM767694v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","131974","SAMEA1035043","PRJEB2705","GCA_001233205.1","Contig",2.38972,32.7,,"CUGP01",58,2251,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/233/205/GCA_001233205.1_7068_7_47","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/233/205/GCF_001233205.1_7068_7_47"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","MTCC 3383","SAMN03997514","PRJNA293144","GCA_001412465.1","Contig",2.47248,32.7,,"LILF01",83,2360,"2015-10-26T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/412/465/GCA_001412465.1_ASM141246v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/412/465/GCF_001412465.1_ASM141246v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","110P1FS1","SAMN26185765","PRJNA783189","GCA_022485015.1","Scaffold",2.44995,32.7,,"JAKVEB01",63,2329,"2022-03-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/485/015/GCA_022485015.1_ASM2248501v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/485/015/GCF_022485015.1_ASM2248501v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","047P1NS1-2","SAMN26185758","PRJNA783189","GCA_022485385.1","Scaffold",2.43621,32.8,,"JAKVEI01",61,2309,"2022-03-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/485/385/GCA_022485385.1_ASM2248538v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/485/385/GCF_022485385.1_ASM2248538v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","047P1FS3-2","SAMN26185757","PRJNA783189","GCA_022485585.1","Scaffold",2.43603,32.8,,"JAKVEJ01",62,2310,"2022-03-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/485/585/GCA_022485585.1_ASM2248558v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/485/585/GCF_022485585.1_ASM2248558v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","F06","SAMEA1035133","PRJEB2705","GCA_001231145.1","Contig",2.49668,32.8,,"CUFI01",63,2367,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/231/145/GCA_001231145.1_7068_7_14","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/231/145/GCF_001231145.1_7068_7_14"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","DE0034","SAMN11792194","PRJNA543692","GCA_007680405.1","Scaffold",2.46724,32.8,,"VEID01",105,2331,"2019-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/680/405/GCA_007680405.1_ASM768040v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/680/405/GCF_007680405.1_ASM768040v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","SNUC 128","SAMN06173050","PRJNA342349","GCA_003042675.1","Contig",2.35221,32.9,,"PZIV01",63,2179,"2018-04-06T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/003/042/675/GCA_003042675.1_ASM304267v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/042/675/GCF_003042675.1_ASM304267v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","021P2SUB1","SAMN26185702","PRJNA783189","GCA_022486385.1","Scaffold",2.43096,32.5,,"JAKVGM01",66,2275,"2022-03-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/486/385/GCA_022486385.1_ASM2248638v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/486/385/GCF_022486385.1_ASM2248638v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","F033","SAMEA1035146","PRJEB2705","GCA_001225985.1","Contig",2.47562,32.7,,"CUFH01",64,2341,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/225/985/GCA_001225985.1_7068_7_16","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/225/985/GCF_001225985.1_7068_7_16"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","HESN094B","SAMN16402343","PRJNA668279","GCA_015070725.1","Contig",2.63089,32.5,,"JADCSC01",90,2466,"2020-10-28T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/015/070/725/GCA_015070725.1_ASM1507072v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/070/725/GCF_015070725.1_ASM1507072v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","AA83","SAMN15641022","PRJNA648411","GCA_016621105.1","Contig",2.48718,32.6,,"JAEOXC01",87,2300,"2021-01-12T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/016/621/105/GCA_016621105.1_ASM1662110v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/621/105/GCF_016621105.1_ASM1662110v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","DE0056","SAMN11792216","PRJNA543692","GCA_007680015.1","Scaffold",2.49126,32.6,,"VEHO01",123,2352,"2019-07-30T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/007/680/015/GCA_007680015.1_ASM768001v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/007/680/015/GCF_007680015.1_ASM768001v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","M-176","SAMEA1035034","PRJEB2705","GCA_001237485.1","Contig",2.5377,32.6,,"CUEQ01",64,2407,"2015-03-31T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/001/237/485/GCA_001237485.1_7067_4_81","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/237/485/GCF_001237485.1_7067_4_81"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","83P1NS2","SAMN26185741","PRJNA783189","GCA_022485665.1","Scaffold",2.47331,32.7,,"JAKVEZ01",62,2337,"2022-03-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/485/665/GCA_022485665.1_ASM2248566v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/485/665/GCF_022485665.1_ASM2248566v1"
"Staphylococcus haemolyticus","Bacteria;Terrabacteria group;Firmicutes","092P2FS1","SAMN26185736","PRJNA783189","GCA_022484885.1","Scaffold",2.42823,32.7,,"JAKVFE01",64,2294,"2022-03-05T00:00:00Z","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCA/022/484/885/GCA_022484885.1_ASM2248488v1","ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/484/885/GCF_022484885.1_ASM2248488v1"
